t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
70,196200000.0,1,0.0,4505147.803330822,2818400000,42.6392372245032,190.0,2
71,196200000.0,1,0.0,4507148.429970006,2867200000,42.99350303640062,191.0,2
72,196200000.0,1,0.0,4509149.056609191,2916000000,43.34785443826542,192.0,2
73,196200000.0,1,0.0,4511149.683248375,2964800000,43.70228754269117,193.0,2
74,196200000.0,1,0.0,4513472.186709984,3013600000,44.056724043111686,194.0,2
75,196200000.0,1,0.0,4515794.690171595,3062400000,44.41123874295571,195.0,2
76,196200000.0,1,0.0,4517121.401898362,3111200000,44.76604832154393,196.0,2
77,196200000.0,1,0.0,4517682.712716457,3160000000,45.12109074705827,197.0,2
78,196200000.0,1,0.0,4518244.023534554,3208800000,45.47619193446239,198.0,2
79,196200000.0,1,0.0,4518805.334352651,3257600000,45.83134937756836,199.0,2
80,196200000.0,1,0.0,4519366.645170747,3306400000,46.186560711190964,200.0,2
81,196200000.0,1,0.0,4519927.955988843,3355200000,46.54182370136516,201.0,2
82,196200000.0,1,0.0,4520489.26680694,3404000000,46.89713623636679,202.0,2
83,196200000.0,1,0.0,4521050.577625035,3452800000,47.25249631846071,203.0,2
84,196200000.0,1,0.0,4521611.888443131,3501600000,47.60790205630856,204.0,2
85,196200000.0,1,0.0,4522173.199261229,3550400000,47.963351657975394,205.0,2
86,196200000.0,1,0.0,4522734.510079324,3599200000,48.31884342448067,206.0,2
87,196200000.0,1,0.0,4523295.82089742,3648000000,48.674375743845076,207.0,2
88,196200000.0,1,0.0,4523857.131715517,3696800000,49.029947085589015,208.0,2
89,196200000.0,1,0.0,4524418.442533613,3745600000,49.38555599564341,209.0,2
90,196200000.0,1,0.0,4524979.753351709,3794400000,49.741201091637116,210.0,2
91,196200000.0,1,0.0,4525541.0641698055,3843200000,50.09688105852901,211.0,2
92,196200000.0,1,0.0,4526102.374987901,3892000000,50.45259464455541,212.0,2
93,196200000.0,1,0.0,4526663.685805998,3940800000,50.80834065746692,213.0,2
94,196200000.0,1,0.0,4527473.852649901,3989600000,44.449687719910926,214.0,2
95,196200000.0,1,0.0,4528284.016808719,4038400000,44.73392391088612,215.0,2
96,196200000.0,1,0.0,4529094.180967538,4087200000,45.01819101944277,216.0,2
97,196200000.0,1,0.0,4529904.345126356,4136000000,45.30248803302625,217.0,2
98,196200000.0,1,0.0,4530714.509285174,4184800000,45.58681398383343,218.0,2
99,196200000.0,1,0.0,4531524.673443993,4233600000,45.87116794634422,219.0,2
100,196200000.0,1,0.0,4532334.837602811,4282400000,46.15554903501545,220.0,2
101,196200000.0,1,0.0,4533145.001761628,4331200000,46.43995640212451,221.0,2
102,196200000.0,1,0.0,4533955.165920448,4380000000,46.72438923575179,222.0,2
103,196200000.0,1,0.0,4534765.330079266,4428800000,47.0088467578913,223.0,2
104,196200000.0,1,0.0,4535575.499650594,4477600000,47.29332821981469,224.0,2
105,196200000.0,1,0.0,4536385.669221924,4526400000,47.577832909057506,225.0,2
106,196200000.0,1,0.0,4537195.838793252,4575200000,47.862360139163975,226.0,2
107,196200000.0,1,0.0,4538006.008364579,4624000000,48.146909251140535,227.0,2
108,196200000.0,1,0.0,4538816.177935909,4672800000,48.43147961208114,228.0,2
109,196200000.0,1,0.0,4539626.347507236,4721600000,48.716070613874834,229.0,2
110,196200000.0,1,0.0,4540436.5170785645,4770400000,49.00068167198973,230.0,2
111,196200000.0,1,0.0,4541246.6866498925,4819200000,49.28531222432814,231.0,2
112,196200000.0,1,0.0,4542056.85622122,4868000000,49.5699617301482,232.0,2
113,196200000.0,1,0.0,4542867.025792548,4916800000,49.854629669047405,233.0,2
114,196200000.0,1,0.0,4543677.195363876,4965600000,50.1393155400038,234.0,2
115,196200000.0,1,0.0,4544487.364935205,5014400000,50.42401886047144,235.0,2
